id,genus
2418,0.037612032145261765
4871,0.9999963045120239
3128,0.9871824979782104
409,0.0948556512594223
3063,0.8762654066085815
3324,0.9999215602874756
1436,0.9999783039093018
810,0.9983453750610352
2336,0.9994222521781921
4100,0.982672929763794
241,0.8867074847221375
774,0.9999371767044067
451,0.9999240636825562
1818,0.9998788833618164
4891,0.9999821186065674
4661,0.9802272319793701
1180,0.9993568062782288
1615,0.5485975742340088
771,0.03857327252626419
871,0.998249351978302
2645,0.9975638389587402
2168,0.35009756684303284
527,0.9530326128005981
529,0.9999762773513794
3224,0.9999809265136719
4431,0.9976215958595276
1639,0.9975548386573792
231,0.5786239504814148
3573,0.9116566777229309
4346,0.9977419376373291
1480,0.9999954700469971
1212,0.9759743809700012
3316,0.9928387999534607
2936,0.9902254939079285
1496,0.9968549013137817
2899,0.9999783039093018
494,0.9999344348907471
1785,0.9654401540756226
4451,0.058949925005435944
3670,0.9999666213989258
1736,0.8112488389015198
4138,0.005506138317286968
1191,0.9999655485153198
2652,0.04084494709968567
3289,0.9522152543067932
4837,0.9997304081916809
2781,0.9946903586387634
2797,0.17785176634788513
2687,0.5144422054290771
2991,0.9750765562057495
1787,0.09757731109857559
696,0.9999998807907104
2729,0.9993614554405212
156,0.446125864982605
2539,0.9995614886283875
1255,0.9980776309967041
2545,0.2973584234714508
2201,0.9993272423744202
2133,0.9970575571060181
4584,0.9985184073448181
4673,0.9852612614631653
1625,0.03789061680436134
679,0.9970257878303528
2289,0.9836946129798889
2015,0.9999958276748657
1959,0.9999086856842041
2733,0.7225067019462585
4021,0.9775530695915222
4303,0.999813437461853
2274,0.32011887431144714
109,0.011080553755164146
4908,0.6916065216064453
3984,0.9999943971633911
3633,0.9999648332595825
1542,0.9945175051689148
2209,0.999972939491272
4886,0.9999866485595703
4734,0.9656900763511658
3997,0.9995983839035034
4735,0.9999085664749146
954,0.9994027614593506
2356,0.9999998807907104
488,0.9912465214729309
2734,0.9540651440620422
3368,0.9997947216033936
1206,1.0
3561,0.9976208806037903
1192,0.42961975932121277
4678,0.9996329545974731
1689,0.9961842894554138
1203,0.9931840300559998
3581,0.24354609847068787
4019,0.9999933242797852
1017,0.17987629771232605
2025,0.2706637680530548
2782,0.9628840088844299
3319,0.9999980926513672
1684,0.9999982118606567
3435,0.9935939908027649
794,0.9980078339576721
144,0.9913695454597473
1025,0.9999315738677979
1008,1.0
2464,0.9157832860946655
3311,0.05568680167198181
4275,0.6512733101844788
4106,0.030093196779489517
41,0.9999860525131226
2696,0.9988576173782349
3600,0.962274432182312
2246,0.99866783618927
3594,0.9783076643943787
4299,0.9986207485198975
2915,0.33763566613197327
2379,0.9997944831848145
882,0.6595385074615479
3439,0.9992815256118774
2599,0.999876856803894
3150,0.3740697205066681
4608,0.9999884366989136
2380,0.9861108064651489
4938,0.9135735034942627
4939,0.38737305998802185
2593,1.0
3419,0.9999709129333496
2554,0.9999958276748657
1141,0.9992658495903015
3608,0.9894939661026001
3100,0.9866271615028381
580,0.9996828436851501
3314,0.998803973197937
1355,0.03436887264251709
673,0.9919860363006592
2301,0.9217261075973511
2243,0.023274244740605354
223,0.9995959997177124
829,0.04552988335490227
2853,0.9620897769927979
3616,0.0681934803724289
108,0.07643251866102219
3834,0.9930441975593567
2043,0.035694438964128494
478,0.039999090135097504
1108,0.013505666516721249
4407,0.9999887943267822
1241,0.9999395608901978
290,0.9999514818191528
3601,0.9999886751174927
71,0.9999178647994995
4714,0.9262818098068237
2634,0.9999990463256836
914,0.9996899962425232
3676,0.023563019931316376
3912,0.9999136924743652
4123,0.9997593760490417
3982,0.9822407364845276
4719,0.9999582767486572
4436,0.9980204105377197
3689,0.1448650360107422
1994,0.9999990463256836
3704,0.9999749660491943
2784,0.04726327210664749
3202,0.9999916553497314
3355,0.11979939788579941
1365,0.9779780507087708
1662,0.9998914003372192
594,0.9999990463256836
