id,genus
4015,0.03741578012704849
110,0.9992489218711853
181,0.1899416744709015
3804,1.0
270,0.022450929507613182
767,0.9493752121925354
4475,0.999969482421875
4376,0.7220672965049744
3017,0.9999998807907104
3641,0.005273696966469288
3046,0.9982811212539673
3134,0.9042391180992126
3392,0.032516058534383774
938,0.016661837697029114
326,0.9850882887840271
2016,0.029964838176965714
3845,0.9999337196350098
1333,0.9999998807907104
227,0.9502497315406799
4451,0.45302489399909973
1382,0.07978272438049316
3497,0.022350890561938286
2806,0.9646140336990356
4593,0.9941858053207397
643,0.2990249991416931
4900,0.03044433705508709
2491,0.010086392052471638
3285,0.9999951124191284
4596,0.7095156908035278
2246,0.9994039535522461
1323,0.9999037981033325
4697,0.9999723434448242
4380,0.9999899864196777
1088,0.9996983408927917
4394,0.04094841331243515
3009,0.9383130669593811
4709,1.0
1754,0.8815425634384155
4766,0.9999394416809082
4861,0.9999998807907104
2641,1.0
56,0.8106474280357361
3753,0.14492164552211761
4470,0.040551818907260895
3938,0.010206572711467743
4648,0.005162954796105623
1734,0.9999886751174927
3522,0.9998974800109863
3955,0.9543493986129761
34,0.9993131160736084
1744,1.0
1397,0.9741671681404114
3625,0.9993342757225037
2283,0.9944303631782532
3221,0.9992871284484863
3667,0.9816924333572388
3695,0.9945948123931885
4123,0.998638927936554
2698,0.9999974966049194
4005,0.9986854195594788
769,0.999997615814209
4774,0.2380383014678955
2007,0.25002074241638184
1198,1.0
1103,0.999998927116394
2031,1.0
4420,0.9991518259048462
3999,0.9972629547119141
2116,0.999954342842102
3073,1.0
358,0.9803295135498047
3616,0.07624655961990356
3677,0.9857422709465027
4484,0.021573420614004135
204,0.9995090961456299
2638,0.0027020983397960663
3642,0.9998797178268433
3799,1.0
1430,0.0035515064373612404
1532,0.9905418753623962
4469,0.040085047483444214
456,0.992667019367218
3155,0.9999997615814209
448,0.4498543441295624
1372,0.9999839067459106
1651,0.9995493292808533
2720,0.9999998807907104
709,0.9999991655349731
2049,0.9942183494567871
3970,0.9416438341140747
2572,0.9998799562454224
4571,0.9991936087608337
558,0.9996016025543213
506,1.0
4773,0.9998971223831177
3857,0.9996958374977112
3241,0.017766905948519707
4223,0.9999799728393555
4343,0.9960540533065796
3797,0.897139310836792
566,0.9999996423721313
441,0.8331030607223511
882,0.9914936423301697
1591,0.999997615814209
935,0.9997661709785461
2985,0.998076319694519
4629,0.9999756813049316
972,0.8419740796089172
782,0.9774630069732666
800,0.9999998807907104
2011,0.013590247370302677
3199,0.9984437823295593
365,0.003653319086879492
3750,0.9998910427093506
1618,0.9809051752090454
2379,0.9999496936798096
1441,0.1598401665687561
1307,0.965535581111908
44,0.9986377358436584
2825,0.13838821649551392
1420,0.9996952414512634
3268,0.9999995231628418
1879,0.12410229444503784
644,0.9999992847442627
3021,0.2699812948703766
2924,0.9999969005584717
3203,0.03822247311472893
4815,0.2636704444885254
3252,0.9985759258270264
1631,0.9999996423721313
4088,0.999998927116394
1553,0.06453210860490799
1160,0.9781293869018555
1796,0.9975965619087219
1601,0.9585019946098328
3196,1.0
921,0.014074991457164288
3829,0.9999972581863403
641,0.9984789490699768
4117,0.9309777617454529
3158,0.999935507774353
2846,0.9998908042907715
469,0.031031468883156776
2462,0.22735892236232758
3184,0.9999983310699463
1392,0.5698222517967224
235,0.9919337630271912
787,0.003968500066548586
3903,0.9999825954437256
2261,0.14258268475532532
4483,0.9845396876335144
1804,0.015201564878225327
2525,0.99048912525177
3836,0.9998747110366821
3381,0.026970133185386658
1883,0.9998174905776978
3608,0.9997750520706177
753,0.003805127926170826
4531,0.9978387355804443
3219,0.8365418910980225
61,1.0
1048,0.9158675670623779
2711,0.08391547948122025
1703,0.9996755719184875
2004,0.9998894929885864
4204,0.9999898672103882
2861,0.02173282951116562
2012,0.9999911785125732
969,0.029711652547121048
2290,0.9950095415115356
2775,0.9999668598175049
2128,0.9975124597549438
2323,0.03337325528264046
2117,0.005181486718356609
597,0.024836931377649307
3732,0.9999978542327881
3779,1.0
1889,0.9999994039535522
4736,0.9743685722351074
1237,0.9996982216835022
3900,1.0
23,0.8960265517234802
2070,0.9976872205734253
3293,0.9999992847442627
3192,0.9977620840072632
718,0.9999796152114868
1799,0.5530487298965454
2797,0.14038442075252533
4233,0.04173789545893669
3305,1.0
2402,0.9997857809066772
3374,0.9993622899055481
3408,0.13088977336883545
3889,0.027538519352674484
