id,genus
3501,0.9999997019767761
4469,0.010719373800384345
2335,0.813364140689373
1200,0.9967640712857246
1101,0.9999985843896866
1285,0.2639265754260123
3923,0.914317324757576
3522,0.9999742805957794
3309,0.9999999701976776
2421,0.9919659197330475
3606,0.00250016772406525
3303,0.9999429881572723
2144,0.9999801963567734
4341,0.9999992996454239
4861,0.999999925494194
2245,0.9993885904550552
323,0.9612565264105797
4033,0.9990375265479088
2839,0.9999686032533646
1349,0.9999930709600449
1121,0.029615002596983686
2812,0.9999999701976776
2205,0.9997445046901703
160,0.9997204840183258
2461,0.00847322143818019
3271,0.9999996423721313
2687,0.1504889838397503
1454,0.9997446089982986
1851,0.9990608841180801
4394,0.018214732146589085
4765,0.9297537729144096
1572,0.0020245237174094655
3062,0.185660866642138
3081,0.9978369250893593
359,0.9994278848171234
1658,0.9987447112798691
793,0.9738728031516075
1245,0.010227607825072482
4310,0.9999996721744537
3800,1.0
1448,0.906218096613884
3852,0.9999992698431015
2560,0.892051212489605
248,0.9599469602108002
3976,0.03105462972598616
4163,0.999752014875412
1504,0.00027452556787466165
2111,0.2492614109069109
4102,0.9755903109908104
2536,0.9999985694885254
746,0.9985077679157257
4646,0.9999957978725433
528,0.9997810050845146
4901,0.9964195787906647
400,1.0
2545,0.9947270974516869
4236,0.8474735915660858
4951,0.9719648361206055
3462,0.9659910351037979
2894,0.0026112118903256487
1195,0.6638668030500412
4188,0.9510456174612045
1405,0.9999994039535522
274,0.4938777876086533
1656,0.9999998509883881
1676,0.9999967366456985
600,0.9995637834072113
3969,0.9980800375342369
2698,0.9999993145465851
1203,0.9986251592636108
1842,0.9999999701976776
4642,0.976935476064682
2486,0.8689013924449682
275,0.9999993443489075
2798,0.9941818118095398
4445,0.9999740421772003
3688,0.19721306790597737
1585,0.8645363748073578
3643,0.9999978393316269
3070,0.9967777132987976
3733,0.999999463558197
4410,0.9999991655349731
1858,0.9999502748250961
4249,0.0012582242707139815
2418,0.0037871840759180486
1027,0.9999969303607941
1146,0.6144312703981996
3970,0.9601900205016136
1953,0.010125286353286356
1476,0.21683211950585246
1778,0.0026089287566719577
3889,0.007844155436032452
4313,0.9999919235706329
4843,0.8896340951323509
2327,0.9994225800037384
4834,0.9994875192642212
1237,0.9997097179293633
3209,0.9999998211860657
1060,0.9563265070319176
3403,0.9993531256914139
3012,0.9995937645435333
524,0.9999919384717941
76,0.9999996721744537
1387,1.0
2220,0.002219037734903395
3932,0.9367403239011765
2891,0.955309771001339
818,0.9999936819076538
1662,0.9999337643384933
1589,0.9999999701976776
4215,0.9730131551623344
3802,0.9999988079071045
4139,0.9999997317790985
4645,0.03194741409970448
2556,0.003150993899907917
1802,0.9999999850988388
1468,0.9999726563692093
3212,0.7611403167247772
571,0.9993486776947975
898,0.0016427191221737303
334,0.9993539825081825
4142,0.9999998807907104
1089,0.09323668200522661
4318,0.9793732687830925
695,0.8462432064116001
4839,0.9989964887499809
4564,0.9998300969600677
3573,0.9729681760072708
2096,0.24930035462602973
4505,0.9999986439943314
2135,0.9996957629919052
372,0.9209541231393814
2521,0.054689062671968706
2870,0.9557364284992218
2871,0.9988073855638504
1093,0.9970182850956917
2919,0.9999967962503433
3220,0.2146653167437762
904,0.9775082767009735
4301,0.994768999516964
2769,0.7015541642904282
3050,0.0046069664422248024
2261,0.7481393069028854
3669,0.0032225331669906154
3372,0.18749264103826135
1562,0.9992352426052094
1458,0.9999999701976776
1223,0.9940783977508545
538,0.8509927317500114
678,0.9878158271312714
1425,0.9999949187040329
997,0.0020661308080889285
3285,0.999998539686203
2553,0.9975653737783432
4703,0.9980017840862274
2940,0.8805741146206856
1894,0.9999584257602692
2206,0.9999994039535522
4525,0.017318008933216333
2853,0.8854380548000336
4638,0.9999161213636398
2838,0.9401010051369667
3327,0.9999997913837433
3069,0.9463078305125237
647,0.9973435774445534
2435,0.48649718170054257
4193,0.9984754174947739
3540,0.9827814847230911
1070,1.0
2017,1.0
3794,0.9998552948236465
4792,1.0
1157,0.9999999850988388
4428,0.01886897732038051
3331,0.9999988973140717
2326,0.9627486914396286
103,0.9050597995519638
337,0.9770039990544319
3465,0.9998489320278168
1578,0.9997530579566956
3051,0.0031618673219782063
4372,0.017709395091515034
3565,0.9999998807907104
2546,0.9928651079535484
3495,0.9985264986753464
20,0.9986227601766586
3537,0.9772104844450951
60,0.09542897820938379
1043,0.9999782145023346
3428,0.9998254477977753
386,1.0
3071,0.99048912525177
2025,0.32244339399039745
2668,0.961894303560257
2073,0.9925325587391853
200,0.0030975748086348176
3335,0.9999998509883881
2011,0.004219753322104225
2309,0.9999997317790985
2637,0.9626747369766235
3759,0.997548021376133
4371,0.9999997317790985
3906,0.0017968323681998302
1216,0.011349638516549021
3872,0.9998327046632767
4768,0.533151556737721
2990,0.7772328853607178
2129,0.19735569693148136
1557,0.9999995827674866
3056,0.07570228836266324
45,0.9964075684547423
1115,0.9999993443489075
3566,0.9989989697933197
807,0.24272149987518787
1261,0.005024538624638808
388,0.12379686679923907
4324,0.003076428547501564
3953,0.9994299113750458
1580,0.995718702673912
4495,0.9960139244794846
4935,0.9994573444128036
3201,0.010440449696034193
2446,0.9024019688367844
1516,0.9897549226880074
167,0.9939428046345711
1109,0.00014157029090711148
4758,0.6711757779121399
370,0.9999349266290665
2643,0.046492358087562025
2044,0.7718782164156437
2018,0.9999146461486816
2647,0.9983393251895905
4053,1.0
1674,0.8512323126196861
4064,0.7596195265650749
1806,0.9975853338837624
3797,0.35752837313339114
3440,0.9997293800115585
2791,0.9999992549419403
3277,0.9995545968413353
3459,0.9999801069498062
2167,0.9993753358721733
3963,0.07915884145768359
1997,0.9953032732009888
3755,0.999989315867424
2749,0.7271242029964924
2882,0.9999254047870636
243,1.0
1551,0.999999925494194
3924,0.9986311867833138
2794,0.026144365954678506
4670,0.9999523311853409
4686,0.9999414086341858
1164,0.9991388693451881
2774,1.0
3689,0.595051284879446
3109,0.46551681123673916
1527,0.9999946355819702
3147,0.91245137155056
2725,0.9128025621175766
4006,0.9997383952140808
1725,0.9999954253435135
3875,0.007254492345964536
2170,0.998091034591198
3758,0.004097912955330685
4202,0.683784990105778
4542,0.9999270439147949
3827,0.9983286112546921
3476,0.9992226809263229
765,0.0011212628905923339
3130,0.99970792979002
226,0.9998732656240463
2457,0.999015286564827
83,0.9999993592500687
1530,0.872926376760006
3915,0.7492901161313057
2110,0.8834579885005951
2460,0.02143316756701097
726,0.5556852805893868
35,0.9922651201486588
4513,1.0
2462,0.09867793135344982
2153,0.9999990165233612
3958,0.0023278961671167053
3743,0.9984381571412086
4031,0.9992798566818237
4867,0.9679050520062447
2989,0.9998321235179901
1824,0.46866559609770775
2212,1.0
3437,0.9998615384101868
1739,0.007048738407320343
1630,0.9951427131891251
4246,0.7066580206155777
3737,1.0
3777,0.012846012017689645
5,0.036293099517934024
2963,0.9999947249889374
896,0.9998209625482559
2861,0.006089897324272897
3834,0.99988754093647
4588,0.9999998211860657
650,0.18246761825866997
171,0.9999972581863403
1485,0.9999980330467224
1002,0.998220406472683
3016,0.9999783933162689
3326,0.999616265296936
4895,0.00856220372224925
3490,0.003537459939252585
2651,0.9999697357416153
1372,0.9999948292970657
1534,0.996678039431572
1581,0.9999804794788361
180,0.009545070468448102
1078,0.02400862012291327
3305,1.0
128,0.003506598273816053
2014,0.7497145459055901
1759,0.48243191093206406
3600,0.14513903600163758
29,0.9999284446239471
1847,0.9997339248657227
1009,0.9999999850988388
3135,0.9209663271903992
28,0.009673049629782327
1239,0.9998762309551239
595,0.9993694573640823
2407,1.0
3718,1.0
1646,0.011490923810924869
994,0.7536092065274715
644,0.9999994784593582
468,0.9993866533041
1730,0.987754262983799
2525,0.9971917048096657
2782,0.9998911619186401
3984,0.9999999701976776
44,0.9996528476476669
3716,0.9892919808626175
498,0.9972562938928604
55,0.8663717210292816
2619,0.9999959021806717
4872,0.9649741500616074
3644,0.3309778762049973
2241,0.0401679611459258
1546,0.9977967590093613
4802,0.9999038726091385
3167,0.8601013403385878
848,0.9817854538559914
1800,0.994479663670063
3210,0.5624887105077505
4515,0.9999954402446747
2630,0.004615320875018369
2405,0.9995208978652954
788,0.8993164971470833
3105,0.9999585598707199
4734,0.8311462104320526
2965,0.9998600631952286
4940,0.028208616306073964
4661,0.9989336282014847
4127,0.9999962449073792
554,0.9129497706890106
2610,0.9990692064166069
948,1.0
1671,0.9999875575304031
1496,0.9998916313052177
1542,0.9999096542596817
107,0.9996844306588173
594,0.9999997913837433
3604,0.0029304101190064102
235,0.9978089705109596
4112,0.9736586809158325
157,1.0
14,0.9627634957432747
4022,0.019102432881481946
1920,0.928373895585537
2702,0.0068144842953188345
280,0.999766930937767
4912,0.979649543762207
727,0.7432101778686047
2318,0.9999996423721313
3591,0.9999999403953552
4682,0.9999910295009613
1604,0.04615905258106068
1683,0.9999805092811584
4657,0.9999968409538269
148,0.9997542798519135
4939,0.8596861362457275
2408,0.6360599412582815
878,0.9999997764825821
2539,0.9999817609786987
700,0.9997652098536491
4893,0.9999917447566986
2535,0.9999736696481705
4332,0.9999648481607437
3928,0.9999966621398926
1241,0.9999990612268448
2450,0.9999796748161316
3586,0.9998239129781723
4777,0.9963688105344772
1228,0.9959219396114349
760,0.0006330363303277409
2676,0.9938309639692307
3673,0.9999987185001373
2604,0.9999993145465851
2034,0.9999962002038956
1111,0.9973971098661423
3226,0.9999780058860779
4701,0.9999975264072418
3661,0.9992069005966187
1379,0.9999796748161316
784,1.0
3067,0.9742810949683189
4054,0.9999970644712448
413,0.9972737431526184
1990,0.9999938309192657
378,0.040195866458816454
130,0.4561073035001755
2824,0.9999990463256836
591,0.8770377933979034
1779,0.9998275935649872
1680,0.9999968260526657
2810,0.9973108023405075
1124,0.999875009059906
170,0.9904031306505203
830,0.9998932629823685
1870,0.0004243081602908205
891,0.018246545922011137
1924,0.3413441278098617
1998,0.999994307756424
2126,0.9998482912778854
4258,0.629785243421793
4363,0.9999990165233612
2929,0.0012681500093094655
422,0.003774234552111011
1897,0.02560358337359503
598,0.06357623916119337
774,0.9999864846467972
64,0.9998298436403275
633,0.9983486533164978
1498,0.9983708709478378
1420,0.9999000728130341
2825,0.6562235103920102
3156,0.9999885857105255
1381,0.1172792028519325
553,0.9993161708116531
817,0.9983397200703621
4333,0.04852198238950223
1187,0.9954759702086449
3260,0.8268578052520752
939,0.6018131300806999
2452,0.010455803436343558
4587,0.9996196925640106
3642,0.9997396469116211
1520,0.003758085134904832
3339,0.9970013350248337
2157,0.010742820784798823
4456,1.0
2751,0.017145205987617373
4214,0.998346671462059
3257,0.9999010413885117
1745,0.9999992251396179
1509,0.0023790857412677724
4349,0.9816842973232269
